0.224289507,0.448579014,0.330132689,0.089926739,4.291759761,0.935105872,-0.468779917,-0.14868769,0.472733544,0.933081334,5.079139998,9.225198663,1.264192682,-0.133371533,-0.171977906,0.183673632,0.607330535,3.076678845,3.263063816,3.449448786,3.635833757,0.431335556,-0.739680008,-0.014540648,0.230667407,0.311328639,1.402491699,0.386203712,1.377052707,2.367901701,0.916005472,0.227682409,0.202449961,0.194105646,0.165150959,0.228990391,1.294580564,2.360170736,1.254891165,0.430126111,0.174721596,0.33275504,0.317676947,0.40405485,0.478501747,0.992566309,1.064327268,0.548166138,0.39385435,0.528795908,0.284613985,0.151420949,0.6868542,0.931365543,0.512145913,0.500496792,0.473679339,0.011330894,0.000992596,0.570647272,0.227859097,0.227859097,0.227859097,0.227859097,0.227859097,0.227859097,0.227859097,0.227859097,0.227859097,0.227859097,0.227859097,0.227859097,0.227859097,0.227859097,0.227859097,0.227859097,0.227859097,0.227859097,0.227859097,0.227859097,0.227859097,0.227859097,0.227859097,0.227859097,0.227859097,0.227859097,0.227859097,0.227859097,0.227859097,0.227859097
0.836955335,0.67391067,0.442099869,0.437432147,0.517124288,1.733720738,1.039922452,0.212141914,0.211323842,0.823312505,2.387366951,3.951421397,0.768543615,0.220106574,0.185431916,0.371614737,1.539702417,1.287385957,1.844726696,2.402067435,2.959408174,1.816592625,0.947542596,0.259234692,1.002683004,1.529909645,1.850383106,0.315440232,0.575817668,2.500693519,1.692558059,0.274676976,0.458867666,1.047365585,0.097010425,0.612298929,0.228051394,2.798609482,2.373336658,1.046369761,0.414578326,0.480953756,0.075893862,4.321025233,1.56812243,2.876855382,2.366454733,0.573609631,0.149303806,0.118398624,0.250715473,0.396156882,1.713034062,4.178455331,0.72535644,-0.059745182,0.201610884,0.199105227,0.036596918,-0.431438218,0.491199832,0.491199832,0.491199832,0.491199832,0.491199832,0.491199832,0.491199832,0.491199832,0.491199832,0.491199832,0.491199832,0.491199832,0.491199832,0.491199832,0.491199832,0.491199832,0.491199832,0.491199832,0.491199832,0.491199832,0.491199832,0.491199832,0.491199832,0.491199832,0.491199832,0.491199832,0.491199832,0.491199832,0.491199832,0.491199832
0.634577262,0.899242327,0.554067049,0.312441469,0.997190667,4.283204518,1.967309042,0.527934882,0.391993028,0.656624438,0.596376238,0.536128038,1.838364798,1.506214038,0.186093461,0.125782493,0.404773802,0.762750593,0.700935324,0.639120054,0.577304785,0.4913664,0.651785723,0.364555182,0.214124748,0.360433866,0.487040362,0.827570371,0.507403306,2.314845215,0.629728497,0.207478875,0.107320197,0.299362725,1.272948171,2.007385329,0.35097127,1.249905321,0.655035709,0.27506209,0.426460145,0.522962782,0.561224206,1.615542801,4.29E-05,2.641989396,0.418318886,0.026242411,0.171418909,0.368885249,0.484928256,0.306958728,0.445627832,0.235668879,-0.029002525,0.179984914,0.439654784,1.289459805,0.072201241,0.092068107,0.193005328,0.193005328,0.193005328,0.193005328,0.193005328,0.193005328,0.193005328,0.193005328,0.193005328,0.193005328,0.193005328,0.193005328,0.193005328,0.193005328,0.193005328,0.193005328,0.193005328,0.193005328,0.193005328,0.193005328,0.193005328,0.193005328,0.193005328,0.193005328,0.193005328,0.193005328,0.193005328,0.193005328,0.193005328,0.193005328
0.609794256,0.554296881,0.666034229,0.18745079,1.477257045,2.993957527,1.310809006,0.143574474,0.183421931,0.482507905,0.845901367,1.209294829,1.58165092,0.227947872,-0.332788128,-0.157017938,0.510288662,1.340532283,0.56072711,0.528739171,0.496751232,0.449440162,0.189457277,0.006691514,0.042734882,0.226596713,0.375389888,0.506732678,0.416430223,0.598148573,0.296326862,0.29639735,1.073728565,1.261665667,0.439544369,0.262524769,0.473891146,4.738973815,0.498385428,0.417412649,0.555957646,0.403444035,0.222749136,3.301931794,0.427665854,3.301186289,0.846176709,0.363644433,-0.076367572,0.191792316,1.707758687,0.697731832,0.641173189,1.645866275,1.233889744,0.554757516,0.332765804,0.244377815,0.107805564,0.084985945,0.162220999,0.162220999,0.162220999,0.162220999,0.162220999,0.162220999,0.162220999,0.162220999,0.162220999,0.162220999,0.162220999,0.162220999,0.162220999,0.162220999,0.162220999,0.162220999,0.162220999,0.162220999,0.162220999,0.162220999,0.162220999,0.162220999,0.162220999,0.162220999,0.162220999,0.162220999,0.162220999,0.162220999,0.162220999,0.162220999
0.585011249,0.209351435,0.049563398,0.571529208,1.957323424,1.704710536,0.672608634,0.00999607,0.494622806,0.890477401,1.235701676,1.580925951,0.613160613,0.228175081,0.075931637,0.505690373,0.73387108,0.66794784,0.529575604,0.449217831,0.368860059,0.476876659,0.523013526,0.48871933,0.456845163,0.417033178,0.37317691,0.22396407,0.32545714,1.196341465,0.638131581,0.712887635,0.584809716,0.428906362,0.836467079,1.066459058,0.596811022,2.983514113,0.442479495,0.419285838,0.456727383,0.285784425,0.635498203,1.673161952,0.855288853,5.834900179,0.723864233,0.163539384,0.192757486,0.133603927,0.327829319,1.126033451,0.264483608,-2.193376038,-2.680849735,-1.937210173,-0.701730042,0.286317971,0.143409886,0.077903783,0.131436669,0.131436669,0.131436669,0.131436669,0.131436669,0.131436669,0.131436669,0.131436669,0.131436669,0.131436669,0.131436669,0.131436669,0.131436669,0.131436669,0.131436669,0.131436669,0.131436669,0.131436669,0.131436669,0.131436669,0.131436669,0.131436669,0.131436669,0.131436669,0.131436669,0.131436669,0.131436669,0.131436669,0.131436669,0.131436669
0.560228243,0.244820954,0.061157168,0.564549341,1.378236594,1.371934134,0.652752183,0.143331874,0.435025614,0.416904537,0.983022161,1.549139785,0.704863888,0.226641341,0.075326171,0.384473634,0.778501173,0.377975499,0.498424098,0.397433472,0.296442847,0.392384556,0.048676717,0.44218417,0.361900767,0.370727114,0.269014203,0.385119732,0.234484057,1.091491768,0.648756861,0.237042166,0.572981642,0.386755168,0.775212019,0.870950851,0.719730897,1.143376262,0.425608756,0.368824186,0.429556475,0.262565986,0.493594692,1.462025109,1.282911851,3.347351019,0.735227977,0.431274333,0.207048832,0.141882707,0.136545321,0.707036522,0.446442836,-0.823108497,-1.720184411,-1.633611524,-0.521681122,0.501798469,0.179014209,0.070821621,0.10065234,0.320825487,0.320825487,0.320825487,0.320825487,0.320825487,0.320825487,0.320825487,0.320825487,0.320825487,0.320825487,0.320825487,0.320825487,0.320825487,0.320825487,0.320825487,0.320825487,0.320825487,0.320825487,0.320825487,0.320825487,0.320825487,0.320825487,0.320825487,0.320825487,0.320825487,0.320825487,0.320825487,0.320825487,0.320825487
0.535445236,0.277144539,0.072750938,0.557569474,0.799149764,1.039157732,0.632895733,0.276667677,0.375428423,0.430755561,0.3725689,0.314382239,0.796567163,0.2251076,0.074720706,0.263256895,0.823131267,0.711894337,0.467272592,0.344312811,0.22135303,0.307892453,0.244263522,0.395649009,0.266956372,0.32442105,0.328945053,0.355815995,0.143510974,0.744292004,0.659382141,0.273902033,0.561153569,0.344603974,0.713956959,0.675442644,0.607864301,0.796981862,0.408738016,0.20337299,0.402385567,0.239347547,0.351691182,1.250888266,1.710534849,0.859801859,0.746591721,0.699009283,0.221340179,0.150161487,0.362557021,0.288039592,0.628402064,0.547159043,-0.759519086,-1.330012874,-0.341632201,0.348205703,0.214618532,0.063739459,0.219144901,0.312415927,0.312415927,0.312415927,0.312415927,0.312415927,0.312415927,0.312415927,0.312415927,0.312415927,0.312415927,0.312415927,0.312415927,0.312415927,0.312415927,0.312415927,0.312415927,0.312415927,0.312415927,0.312415927,0.312415927,0.312415927,0.312415927,0.312415927,0.312415927,0.312415927,0.312415927,0.312415927,0.312415927,0.312415927
0.51066223,5.34E-11,0.084344708,0.657483292,1.096814861,0.70638133,0.613039282,0.410003481,0.315831231,0.444606586,0.543392098,0.642177609,0.888270437,0.22357386,0.07411524,0.142040155,0.86776136,0.372693529,0.436121085,0.320082377,0.204043669,0.223400351,0.227565183,0.349113849,0.172011976,0.278114985,0.388875903,0.326512258,0.275828157,0.126315687,0.670007421,0.3107619,0.549325496,0.30245278,0.652701899,0.479934438,0.495997704,0.28392692,0.391258365,0.337501848,0.375214659,0.216129109,0.209787672,1.039751423,2.138157848,0.808431414,0.757955465,0.166962631,0.235631525,0.158440267,0.176043376,0.289788805,0.558971461,0.945994037,0.201146238,-1.026414225,-0.161583281,0.238272672,0.250222854,0.056657297,0.187387706,0.304006366,0.304006366,0.304006366,0.304006366,0.304006366,0.304006366,0.304006366,0.304006366,0.304006366,0.304006366,0.304006366,0.304006366,0.304006366,0.304006366,0.304006366,0.304006366,0.304006366,0.304006366,0.304006366,0.304006366,0.304006366,0.304006366,0.304006366,0.304006366,0.304006366,0.304006366,0.304006366,0.304006366,0.304006366
0.485879223,0.051408975,0.167357264,0.57143449,0.415878588,0.79647448,0.593182831,0.543339284,0.385022402,0.45845761,0.533819571,0.609181531,1.610954822,0.222040119,0.177347689,0.186623992,0.912391453,0.498962356,0.404969579,0.295851944,0.186734308,0.333434074,0.210866844,0.302578689,0.436011531,0.231808921,0.448806754,0.29720852,0.40814534,0.168842581,0.6806327,0.347621767,0.537497423,0.260301586,0.591446839,0.454440112,0.244145602,0.239789562,0.342462852,0.348077949,0.348043751,0.19291067,0.067884162,0.82861458,2.565780846,1.89304708,0.469228644,0.186903315,0.249922872,0.166719047,0.194083339,0.291538019,0.472005028,0.806186208,0.444083319,-0.722815575,0.018465639,0.358666765,0.285827177,0.049575135,0.15563051,0.295596805,0.295596805,0.295596805,0.295596805,0.295596805,0.295596805,0.295596805,0.295596805,0.295596805,0.295596805,0.295596805,0.295596805,0.295596805,0.295596805,0.295596805,0.295596805,0.295596805,0.295596805,0.295596805,0.295596805,0.295596805,0.295596805,0.295596805,0.295596805,0.295596805,0.295596805,0.295596805,0.295596805,0.295596805
0.461096217,0.10281795,0.25036982,0.967572375,0.498553801,0.419208818,0.57332638,0.676675087,0.454213573,0.472308635,0.524247044,0.576185454,1.220860236,0.220506379,0.217539423,0.315343667,0.339017964,0.625231184,0.373818073,0.27162151,0.169424947,0.443467797,0.194168505,0.256043528,0.411976681,0.185502857,0.508737604,0.267904783,0.540462523,0.211369476,0.69125798,0.246320986,0.525669349,0.285341381,0.530191779,0.428945786,0.419273907,1.320117365,0.293667339,0.358654051,0.320872843,0.216345197,0.071963742,0.617477737,1.559545388,0.432992381,0.331318669,0.206843999,0.264214219,0.587105223,0.170457481,0.293287232,0.471940052,0.66637838,0.687020401,-0.419216925,0.198514559,0.386518853,0.3214315,0.042492972,0.22058432,0.287187244,0.287187244,0.287187244,0.287187244,0.287187244,0.287187244,0.287187244,0.287187244,0.287187244,0.287187244,0.287187244,0.287187244,0.287187244,0.287187244,0.287187244,0.287187244,0.287187244,0.287187244,0.287187244,0.287187244,0.287187244,0.287187244,0.287187244,0.287187244,0.287187244,0.287187244,0.287187244,0.287187244,0.287187244
